id_user,id_res,X,userId,resId
thuongdieu050595,230743,0.61,28099,3035
phmhngnga,230743,0.55,24147,3035
sucharu119,230743,0.55,26414,3035
babylinhlkute1293815,230743,0.87,3261,3035
Sallyhihi,230743,0.54,1857,3035
phan_huong107,230743,0.63,23962,3035
sonythuyan,230743,0.72,26313,3035
nh0xshy_lollipop,230743,0.67,22381,3035
live_to_love201292,230743,0.58,18014,3035
my_forever_95,230743,0.81,20153,3035
baothich,1036939,0.95,3466,403
bongtoi,184088,0.69,4086,1899
quynhanhhottest,184088,0.65,25350,1899
phannhung2286,184088,0.66,24036,1899
phannhung2286,184088,0.76,24036,1899
em30691,184088,0.7,6885,1899
thanhngan_1997,743355,0.6,27139,8725
foodee_62635010,743355,0.9,8085,8725
foodee_9fthlqox,743355,0.86,8706,8725
hoavothuong,743355,0.2,14327,8725
Viethang8319989114,743355,0.93,2293,8725
foodee_qcs4rqa7,743355,0.62,11082,8725
phuongloan2811,743355,0.82,24549,8725
hangvu52004,743355,0.7,13096,8725
trangquynh100,743355,0.32,29364,8725
trangquynh100,743355,0.22,29364,8725
foodee_gvjvyhut,743355,0.31,9971,8725
binh18012003,743355,0.88,3863,8725
Viethang8319989114,743355,0.89,2293,8725
ivorytran2016,743355,0.48,15476,8725
AisocorimTran,743355,0.77,469,8725
catnguyen266,743355,0.85,4575,8725
tramnguyen0310,743355,0.87,29091,8725
lengocthanhnhan,743355,0.77,17379,8725
Pikachu123,743355,0.4,1767,8725
linhlinh21,743355,0.86,17852,8725
foodee_up2ecmvl,743355,0.63,11578,8725
Leanhphong,743355,0.91,1264,8725
foodee_73df8d64,743355,0.78,8299,8725
hnhshin101097,743355,0.12,13791,8725
QuangNguyenTran,765086,0.89,1791,9175
hoai1202000,743355,0.58,13873,8725
hanghale,743355,0.92,13051,8725
ruby.eva291996,743355,0.79,25711,8725
nguyetanh168,743355,0.82,22196,8725
huong.le4247,743355,0.83,14820,8725
QuangNguyenTran,765086,0.83,1791,9175
Suhao0306,765086,0.95,1912,9175
tramnguyen0310,765086,0.83,29091,9175
unhuyen268,183653,0.46,30625,1892
10svl.vip,183653,0.51,379,1892
nangmoi95,183653,0.63,20493,1892
Ngocphuong79,183653,0.92,1559,1892
hoangnhung133,183653,0.97,14153,1892
XaNhi,183653,0.99,2342,1892
Annhien977,183653,0.98,524,1892
thuongkull96,183653,0.21,28104,1892
songeunrae,183653,0.57,26261,1892
thanhthanh20413,183653,0.86,27198,1892
Anhlovefood,183653,0.85,508,1892
trankimnono,183653,0.89,29462,1892
minhtris123,183653,0.83,19672,1892
hhamanhhai,183653,0.82,13496,1892
nguyenthibichtram10061995,183653,0.85,21971,1892
hieu133,183653,0.19,13592,1892
Hanoiatlantictravel,183653,0.08,940,1892
zumenon500,183653,0.75,32327,1892
sars_tuthan,183653,0.76,25915,1892
hoanhhoang,181383,0.6,14294,1849
em30691,181383,0.79,6885,1849
luna_guitarclub,759295,0.93,18458,9046
Meodienhihi,759295,0.97,1398,9046
phodes99ers2,759295,0.96,24242,9046
foodee_atm17mgs,704007,0.5,8921,7620
oanhngo1996,704007,0.09,23371,7620
be_ngokkute_1999,704007,0.6,3550,7620
foodee_18nzyt3o,704007,0.31,7295,7620
foodee_vgfegpkw,704007,0.7,11677,7620
vochanhtin11,704007,0.25,31252,7620
foodee_hkvqcsgz,704007,1.0,10040,7620
foodee_kfue5k4i,704007,0.86,10372,7620
buitanghi,704007,0.88,4253,7620
linhtinh1234567890,704007,0.82,17940,7620
nguynvitthanhhuyn,704007,0.81,22345,7620
huynbebe,704007,0.23,15120,7620
phuongthaola.bio,704007,0.8,24636,7620
drlengoc.dhyd,704007,0.81,6423,7620
foodee_0d99c475,704007,0.26,7162,7620
kathy1312,704007,0.64,15861,7620
KyLong,704007,0.21,1227,7620
tranthuynga,704007,0.76,29647,7620
cobechandai1995,704007,0.64,5163,7620
tramnguyen0310,704007,0.84,29091,7620
lengocthanhnhan,704007,0.87,17379,7620
hoai1202000,704007,0.85,13873,7620
anan1107,704007,0.84,2624,7620
Pipipipipipi,704007,0.8,1769,7620
Thao1990,704007,0.44,2000,7620
havy9986,704007,0.79,13315,7620
lengocthanhnhan,704007,0.86,17379,7620
lthulinh4181,704007,0.97,18356,7620
tramnguyen0310,704007,0.82,29091,7620
lemaiphuongthao,704007,0.69,17331,7620
violetcrystal0812,704007,0.67,31104,7620
tiennguyen.709,704007,0.73,28561,7620
lthulinh4181,704007,1.0,18356,7620
vanmaicodon107,704007,0.19,30831,7620
Mainhuthuynt,704007,0.82,1371,7620
linhong6722,704007,0.91,17906,7620
khangkhang9495,704007,0.91,16053,7620
teresathi,704007,0.23,26849,7620
nhan.dktk,704007,0.31,22401,7620
chuot.volam1,704007,0.41,5044,7620
nhuynguyenbui,704007,0.71,22958,7620
hienle28121997,704007,0.34,13541,7620
foodee_tidvpfhc,704007,0.14,11433,7620
ttd_phuong,704007,0.2,30200,7620
trangquynh100,704007,0.78,29364,7620
pdklinh1991,704007,0.84,23579,7620
11nnn,704007,0.75,385,7620
heyahskw,704007,0.84,13482,7620
hoiphi381996,704007,0.74,14367,7620
buitanghi,704007,0.97,4253,7620
Kieumy.,704007,0.36,1192,7620
lebaoduy2003,704007,0.78,17157,7620
usin2705,704007,0.84,30646,7620
gacontb97,704007,0.76,12367,7620
tiennguyen.709,704007,0.85,28561,7620
hoai1202000,704007,0.9,13873,7620
nununguyen01,704007,0.77,23292,7620
nhahuyen,704007,0.83,22393,7620
chaunguyenbach,704007,0.83,4726,7620
nguyenthibichtram10061995,704007,0.82,21971,7620
foodyuser_b073badd,704007,0.83,12275,7620
tiennguyen.709,704007,0.86,28561,7620
Lyyy,704007,0.77,1359,7620
last_lollipop,704007,0.94,17055,7620
nguyenthianhhien,788045,0.08,21968,9653
foodee_p9ell88f,788045,0.86,10933,9653
loveyou16042,788045,0.6,18306,9653
kimtuyen.27,788045,0.81,16573,9653
linhlinh21,788045,0.74,17852,9653
trunghieu862002,255058,0.93,30065,3667
haphan2393,788045,0.93,13213,9653
foodee_5a7d4ee9,788045,0.57,7982,9653
thuytrinh138,788045,0.8,28432,9653
nguynthuhng1905,788045,0.97,22327,9653
nguyenhoangngocuyen,788045,0.26,21643,9653
kimiakiko,255058,0.24,16482,3667
longbao99,255058,0.8,18176,3667
thanhtam_kt4k34,255058,0.84,27188,3667
bang126,255058,0.96,3335,3667
tranthuynga,255058,0.93,29647,3667
baby_xoahetkyucveanh_2312,788045,0.09,3246,9653
foodee_fgef30kg,788045,1.0,9787,9653
cuopbiengapong,788045,0.37,5494,9653
minhtrang.panda,788045,0.88,19650,9653
thinh265,788045,0.95,27750,9653
pejuni1007,255058,0.92,23639,3667
lengocthanhnhan,255058,0.81,17379,3667
mytrannu,255058,0.79,20312,3667
trmaanh,255058,0.95,29852,3667
nhoc_crazy1096,255058,0.86,22672,3667
hoai1202000,255058,0.97,13873,3667
leanhthu300393,788045,0.99,17152,9653
foodee_gm7axbjz,788045,0.99,9926,9653
thanhtrangk34,788045,0.98,27271,9653
tupham.dng,255058,0.84,30446,3667
ngan.ly,255058,0.8,20655,3667
son055knh10,255058,0.88,26239,3667
bohn5376,255058,0.9,4035,3667
Viethang8319989114,255058,0.77,2293,3667
thunguyen151014,255058,0.88,28076,3667
truonghoanhbichtho,255058,0.86,30127,3667
demi.aka.yin,255058,0.79,5888,3667
thanhh9047,255058,0.83,27042,3667
lrollking,255058,0.89,18334,3667
vynytiamo,255058,0.79,31650,3667
mup_98,255058,0.76,20124,3667
ly.nguyen3823,255058,0.8,18579,3667
banhbaopig,255058,0.76,3353,3667
soc.zu.2204,255058,0.85,26210,3667
huynh23061998,255058,0.79,15139,3667
nhuynguyenbui,255058,0.78,22958,3667
Tranly12345,255058,0.74,2158,3667
quynhthuiq,255058,0.78,25450,3667
bichtrann97,255058,0.8,3794,3667
meobu.tn,255058,0.78,19146,3667
violetcrystal0812,255058,0.6,31104,3667
minhnguyen848,255058,0.62,19541,3667
bichlanpct,255058,0.68,3746,3667
lycee0506,255058,0.88,18597,3667
nhahuyen,255058,0.66,22393,3667
thao_nguyenxanhtk,255058,0.93,27373,3667
bimbim1604,255058,0.83,3837,3667
camapxanhiuguitar411,255058,0.42,4398,3667
vyle281,255058,0.7,31625,3667
baotranle37,255058,0.36,3490,3667
thanhh9047,255058,0.88,27042,3667
jinlie,255058,0.85,15650,3667
June2696,255058,0.84,1126,3667
gacontb97,255058,0.8,12367,3667
ngcanh9462,255058,0.83,20740,3667
csiunhn,255058,0.8,5377,3667
tammao_thongminh,255058,0.81,26672,3667
quoclu.hoang,255058,0.65,25256,3667
eva9x_lonely,255058,0.82,6966,3667
2conbo94,255058,0.83,417,3667
thanhtung0305,255058,0.65,27299,3667
nhahuyen,255058,0.82,22393,3667
huynhkimhongnhat,255058,0.5,15176,3667
qunhthi3723,255058,0.59,25228,3667
gacontb97,255058,0.75,12367,3667
thaoly1891997,255058,0.88,27410,3667
leevn94,255058,0.76,17229,3667
01296895543,255058,0.84,53,3667
June2696,255058,0.83,1126,3667
np123,255058,0.83,23129,3667
jiyeonangel,255058,0.81,15659,3667
cmnhung3815,255058,0.85,5123,3667
ly01668960930,255058,0.63,18590,3667
thctrmoan,255058,0.82,27522,3667
bchngn8773,255058,0.92,3539,3667
foodyuser_b4738f49,255058,0.7,12276,3667
vanthiquynhtram,255058,0.81,30880,3667
sucamvan11032002,255058,0.88,26412,3667
haly1828,255058,0.92,12974,3667
happytears.xiumi,255058,0.65,13231,3667
csiunhn,255058,0.74,5377,3667
mypt1209,255058,0.63,20293,3667
uyenpenguin,255058,0.99,30695,3667
csiunhn,255058,0.84,5377,3667
lnhhong3109,255058,0.75,18076,3667
thewinteriscold_1192,255058,0.82,27568,3667
nguyenthanhkien9999,255058,0.81,21937,3667
ngocmai_xu,255058,0.75,21127,3667
suasubi,255058,0.84,26405,3667
nhungphan9155,255058,0.77,22904,3667
phthi281,255058,0.57,24292,3667
giaonhikute,255058,0.82,12577,3667
thlvy87,255058,0.32,27792,3667
qingqing2796,255058,0.85,25032,3667
nhungnhungg1764,255058,0.89,22890,3667
mytrann,255058,0.62,20311,3667
thuthao7997,255058,0.78,28143,3667
vitngan1548,255058,0.8,31149,3667
quynhanhhottest,255058,0.75,25350,3667
hothanh499,255058,0.88,14623,3667
muathuyeuthuong_1510,255058,0.69,20097,3667
siro.sokut3,255058,0.71,26133,3667
flyhigh1634,255058,0.8,7067,3667
tonnuthucnhi,255058,0.82,28940,3667
June2696,255058,0.82,1126,3667
Pha-,255058,0.86,1709,3667
luongthithanh682000,255058,0.93,18492,3667
foodee_drne0a8r,752252,0.73,9459,8911
trnngckhnhlinh,752252,0.9,29912,8911
foodee_vg7ms8zs,752252,0.25,11676,8911
chamqyn,752252,0.31,4634,8911
Viethang8319989114,752252,0.81,2293,8911
kathy1312,752252,0.73,15861,8911
loveyou16042,752252,0.65,18306,8911
benspy0007,752252,0.79,3650,8911
vantrungthien.0101,752252,0.91,30887,8911
thekhang1210,752252,0.77,27547,8911
nhuynguyenbui,752252,0.75,22958,8911
pinklyhilton,265496,0.79,24753,3923
hotrangthaonguyen95,21758,0.76,14639,2743
kmthanhh,21758,0.74,16660,2743
nhuynguyenbui,21758,0.82,22958,2743
nguyenanhbaotran25,21758,0.83,21469,2743
hoaianh.777,21758,0.59,13878,2743
bupbe_kieusa48,21758,0.8,4315,2743
anhphitsm,21758,0.64,2869,2743
ldhnguyen.trucchiart,21758,0.72,17092,2743
maggiesuzzan,21758,0.7,18711,2743
foodee_t0jwbe58,725699,0.76,11381,8305
tuangvh,725699,0.73,30272,8305
havy9986,725699,0.75,13315,8305
halenpham2910,725699,0.77,12964,8305
linhtinh1234567890,725699,0.79,17940,8305
kmthanhh,725699,0.84,16660,8305
ruby.eva291996,725699,0.67,25711,8305
kathy1312,725699,0.71,15861,8305
nhanhanh.95,725699,0.17,22414,8305
nu.tran,725699,0.68,23269,8305
pewinngoc_dn1802,725699,0.88,23723,8305
quynhanhhottest,725699,0.62,25350,8305
phanthanhdat30071995,725699,0.18,24054,8305
thuytrinh138,725699,0.81,28432,8305
heo.smile0209,725699,0.79,13416,8305
sucharu119,725699,0.79,26414,8305
catnguyen266,725699,0.17,4575,8305
nhahuyen,725699,0.85,22393,8305
duytran8800,725699,0.71,6812,8305
quynhanhhottest,228964,0.73,25350,2994
mytrannu,228964,0.79,20312,2994
soc.zu.2204,228964,0.67,26210,2994
tu.thanh,228964,0.59,30232,2994
ngocanhh.1610,248198,0.21,20980,3505
chai.nuoc.92,248198,0.22,4632,3505
minhphuong88,21540,0.82,19570,2700
cttng4280,21540,0.9,5395,2700
nhuynguyenbui,21540,0.8,22958,2700
hlnguyn,21540,0.57,13702,2700
quynhanhhottest,21540,0.8,25350,2700
June2696,21540,0.77,1126,2700
vcass.changmin,21540,0.78,30909,2700
vietsuc4cb2,21540,0.88,31019,2700
quynhanhhottest,21540,0.8,25350,2700
mon.chip,21540,0.71,19892,2700
babylinhlkute1293815,21540,0.9,3261,2700
baothuhh,21540,0.72,3468,2700
Dienngo.22.12,21540,0.59,755,2700
denyeu1nguoi,21540,0.91,5899,2700
linhcut311122001,21540,0.47,17778,2700
susu1308,21540,0.75,26525,2700
anhphitsm,21540,0.68,2869,2700
ldhnguyen.trucchiart,21540,0.76,17092,2700
hunggiapham.co,21540,0.73,14764,2700
quynhanhhottest,166359,0.63,25350,1494
thanhh9047,166359,0.62,27042,1494
0211anhpham,166359,0.8,135,1494
ynhi4953,166359,0.61,32138,1494
June2696,166359,0.61,1126,1494
him.nguyen.zoro,166359,0.95,13644,1494
np123,166359,0.8,23129,1494
minosan,166359,0.77,19717,1494
em30691,166359,0.85,6885,1494
em30691,166359,0.86,6885,1494
nhokvipgun,113656,0.78,22738,521
lemyngoc517,113656,0.72,17361,521
uyenpenguin,113656,0.91,30695,521
dieuphan,113656,0.59,6042,521
baobinh921,113656,0.85,3398,521
hokhanhtrang1010,113656,0.7,14373,521
anhben2,671921,0.83,2737,6882
havy9986,671921,0.7,13315,6882
lehaminhnhat13,671921,0.97,17238,6882
mrluongan,671921,0.68,20015,6882
foodee_8d3lnjq9,671921,0.67,8518,6882
foodee_9d464ff2,671921,0.82,8685,6882
nhuphuong1812,671921,0.34,22929,6882
linhlinh21,671921,0.82,17852,6882
quynhdo97lqd,671921,0.78,25371,6882
minhngoc1013,671921,0.32,19530,6882
thuongtranxuan,671921,0.87,28117,6882
Nguoi_Qua_Duong,671921,0.85,1571,6882
nguyensong389,671921,0.88,21904,6882
va.vbsp,671921,0.85,30731,6882
dquhoa,663883,0.79,6403,6635
tungpro047,705739,0.11,30392,7679
mrluongan,705739,0.89,20015,7679
ngan.ly,705739,0.85,20655,7679
lamchieu_5,705739,0.08,16878,7679
hotgirl_yeu_vipboy,705739,0.56,14622,7679
foodee_xqh2brxw,705739,0.95,11955,7679
lednhatcash,705739,0.33,17184,7679
tranhau2369,705739,0.88,29423,7679
duythi94,705739,0.92,6804,7679
Hangtran283,705739,0.71,932,7679
nghianghia2108,705739,0.8,20819,7679
hanghale,705739,0.76,13051,7679
mrluongan,705739,0.77,20015,7679
nhungnguyen198.kt,705739,0.77,22882,7679
henryxu,705739,0.19,13404,7679
dangha12,705739,0.26,5610,7679
foodee_a6qh22fs,705739,0.89,8806,7679
mrluongan,705739,0.8,20015,7679
zmoc.mienz,705739,0.89,32306,7679
jane.nguyen1511,705739,0.89,15529,7679
bonj113113,705739,0.47,4090,7679
lqt2593,705739,0.35,18326,7679
Dieutrinh_ngo,705739,0.88,766,7679
lehaminhnhat13,705739,0.33,17238,7679
tupham.dng,705739,0.78,30446,7679
ngan.ly,705739,0.83,20655,7679
ruah2109,705739,0.77,25696,7679
mrluongan,705739,0.66,20015,7679
cojan,705739,0.19,5215,7679
tramnguyen0310,705739,0.91,29091,7679
Lyyy,705739,0.62,1359,7679
duy.tran-duc,705739,0.88,6708,7679
SubinNguyen0210,705739,0.55,1911,7679
duy.tran-duc,705739,0.85,6708,7679
mrluongan,705739,0.83,20015,7679
benicetomeplease91,705739,0.88,3644,7679
hongson.nguyen,705739,0.87,14550,7679
qunhchi1990,705739,0.96,25209,7679
alo_ola277,705739,0.87,2570,7679
ztuongvy.nguyen,705739,0.9,32321,7679
vinhatforever,267101,0.79,31068,3972
trnquyn4463,698908,0.79,29926,7490
minosan,278011,0.72,19717,4247
pe.chyp_miy,21761,0.68,23583,2745
foodee_atm17mgs,21761,0.75,8921,2745
foodee_x85hij9j,21761,0.89,11898,2745
foodee_jos6wfu7,21761,0.87,10285,2745
hongthailht,21761,0.68,14552,2745
michellerei,21761,0.92,19256,2745
havy9986,21761,0.77,13315,2745
foodee_6yxwe6os,21761,0.43,8256,2745
foodee_xewpyjup,21761,0.18,11921,2745
huyennhung06,21761,0.88,15043,2745
kmthanhh,21761,0.83,16660,2745
lovely_novice_007,21761,0.75,18281,2745
linhl1793,21761,0.88,17834,2745
thuynguyendieu95,21761,0.92,28369,2745
rainie.lin0901,21761,0.65,25517,2745
cobekieuky2122,21761,0.73,5173,2745
na.nguyen1323,21761,0.84,20345,2745
tramnguyen0310,21761,0.86,29091,2745
ThanhHang.Felea,21761,0.71,1969,2745
tiennguyen.709,21761,0.81,28561,2745
anan1107,21761,0.85,2624,2745
Ranable,21761,0.9,1834,2745
pooh_winnie_34,21761,0.79,24864,2745
gameboyzlk,21761,0.96,12382,2745
tandat4762,21761,0.78,26716,2745
andytuan4664,21761,0.89,2651,2745
duongngochongthi,21761,0.77,6658,2745
tabimon,21761,0.69,26602,2745
evelyn.loan.cao,21761,0.82,6972,2745
mytrann,21761,0.68,20311,2745
nguyenquangminh1011,21761,0.86,21886,2745
nhokvipgun,21761,0.7,22738,2745
dhong287,21761,0.66,5932,2745
bich.ha.144,21761,0.78,3726,2745
quynhanhhottest,21761,0.78,25350,2745
hoamai126,21761,0.7,13942,2745
phngqunh6863,21761,0.72,24217,2745
ynhi4953,21761,0.61,32138,2745
sucharu119,21761,0.65,26414,2745
hlnguyn,21761,0.31,13702,2745
hanqba90011,21761,0.74,13180,2745
zummery1105,21761,0.7,32328,2745
giang.nguyen050,21761,0.73,12509,2745
linla180794,21761,0.77,17974,2745
jun9b,21761,0.84,15748,2745
haitvd.coi97,21761,0.83,12933,2745
Sallyhihi,21761,0.7,1857,2745
ngophuonguyen_2008,21761,0.64,21298,2745
ngochanlazylady,21761,0.84,21063,2745
npt.oanh,21761,0.74,23148,2745
uyenbinh240395,21761,0.74,30671,2745
na_kun91,21761,0.6,20346,2745
Ken_sunlight,21761,0.8,1153,2745
violetcrystal0812,21761,0.77,31104,2745
pinklyhilton,21761,0.69,24753,2745
dactinh.ly,21761,0.83,5531,2745
virginia.trapeze,21761,0.74,31119,2745
ngthintrang,21761,0.85,21359,2745
nguyenphuccongthinh,21761,0.79,21858,2745
phuongphan201096,21761,0.55,24595,2745
vulenhat120,21761,0.79,31454,2745
eldestaries,21761,0.67,6864,2745
phanthingocyen2412,21761,0.82,24066,2745
mainga.neu,21761,0.78,18845,2745
doanhkhoi2744,21761,0.9,6224,2745
dienbienphu1993,21761,0.84,5983,2745
small_house009,21761,0.65,26163,2745
nguyenthi.ngocuyen.5,21761,0.6,21966,2745
qanguyen25039961,21761,0.63,25022,2745
huongntd146,21761,0.89,14896,2745
01216983679,21761,0.73,10,2745
nguyenphucacm,21761,0.78,21857,2745
anhphitsm,21761,0.78,2869,2745
uyenly_1908,21761,0.66,30684,2745
ldhnguyen.trucchiart,21761,0.8,17092,2745
locminh243,21761,0.74,18131,2745
hunggiapham.co,21761,0.69,14764,2745
fancuaphimkiemhiep,21761,0.7,7011,2745
duy2k5,21761,0.79,6712,2745
rinker90,21761,0.81,25600,2745
lo_lem_mat_nau,21761,0.76,18091,2745
vnhi221,280,0.83,31218,4285
honeychip1611,280,0.8,14400,4285
my_forever_95,208803,0.82,20153,2449
nhuynguyenbui,245244,0.65,22958,3450
foodee_cg8k2ac9,1000879,0.94,9246,22
thuyquynh093,967529,0.31,28390,11027
01229999967,967529,0.47,23,11027
kimchau97phan,967529,0.67,16451,11027
Viethang8319989114,967529,0.97,2293,11027
be_ngokkute_1999,967529,0.68,3550,11027
khiemhoangho,967529,0.47,16203,11027
lebaoduy2003,967529,0.72,17157,11027
honghai873860,967529,0.76,14449,11027
nagasawa_trieuphuthoihiendai,967529,0.87,20357,11027
foodee_5a7d4ee9,967529,0.56,7982,11027
hotrangthaonguyen95,967529,0.76,14639,11027
langthanh,967529,0.84,16995,11027
thanhthnguyn3616,967529,0.71,27229,11027
huuphuc.tran96,967529,0.89,14935,11027
havy9986,760783,0.55,13315,9073
huuphuc.tran96,760783,0.9,14935,9073
nhattieunaiha2000,760783,0.48,22504,9073
tranglapo1200,760783,0.28,29301,9073
t0ngth0ng_djtu_nammo,760783,0.88,26589,9073
ltnhoai13072000,760783,0.97,18368,9073
ltnhoai13072000,760783,0.54,18368,9073
loananh021295,760783,0.18,18096,9073
chichicherry1995,760783,0.26,4818,9073
foodee_9s2zk0j7,760783,0.95,8748,9073
Kimson1105,760783,0.93,1210,9073
trinhd5426,760783,0.85,29787,9073
hieunghia.0771,193026,0.08,13611,2116
bngdihnlm,193026,0.18,3990,2116
nhan10x,193026,0.28,22406,2116
havy9986,193026,0.94,13315,2116
tnhngc4778,193026,0.3,28833,2116
havy9986,193026,0.71,13315,2116
quynhnhi1807,193026,0.33,25415,2116
pgnhitran000,193026,0.09,23726,2116
Viethang8319989114,193026,0.35,2293,2116
ltnhoai13072000,193026,0.45,18368,2116
havy9986,239590,0.65,13315,3283
havy9986,193026,0.92,13315,2116
havy9986,193026,0.79,13315,2116
ltnhoai13072000,193026,0.67,18368,2116
tam.nguyen8614,193026,0.73,26644,2116
hoaithuonnn152,193026,0.36,13926,2116
ngctiny,193026,0.65,20781,2116
quynhbuinn2014,193026,0.18,25362,2116
nhuochy227719,193026,0.07,22925,2116
keodang1998,193026,0.65,16001,2116
hlnguyn,193026,0.48,13702,2116
evilmaknae.elf,193026,0.08,6980,2116
trangurani96,193026,0.6,29400,2116
evilmaknae.elf,193026,0.96,6980,2116
lindang246,193026,0.31,17690,2116
chaunguyenbach,193026,0.84,4726,2116
duy.tran-duc,193026,0.82,6708,2116
giaminh2004,193026,0.47,12500,2116
bichlanpct,193026,0.84,3746,2116
nguyenthitram.1994,193026,0.41,22028,2116
nguyenanhbaotran25,193026,0.79,21469,2116
qingqing2796,193026,0.84,25032,2116
01296895543,193026,0.85,53,2116
thctrmoan,193026,0.81,27522,2116
beelicious29,193026,0.76,3591,2116
vannhatdan0406,193026,0.53,30845,2116
ngthaimyhanh,193026,0.61,21350,2116
ccbbthuan,193026,0.63,4605,2116
ngthaimyhanh,193026,0.66,21350,2116
nguaminh,193026,0.81,21388,2116
trankhanhngoc92,193026,0.3,29457,2116
hanqba90011,193026,0.74,13180,2116
huyennguyen_th,646740,0.81,15040,6087
soc.zu.2204,231228,0.76,26210,3053
baothich,1034987,0.98,3466,381
sakuradethuong_1702,1034987,0.9,25789,381
KieuTram2011,772088,0.99,1191,9335
duy.tran-duc,193735,0.77,6708,2135
thanhthanh234,193735,0.82,27199,2135
foodee_9fthlqox,994796,0.57,8706,11256
Baoyuu,937442,0.85,572,10812
pinklyhilton,937442,0.72,24753,10812
lehaminhnhat13,749368,0.92,17238,8840
nhahuyen,749368,0.53,22393,8840
tramnguyen0310,749368,0.84,29091,8840
linhlinh21,749368,0.76,17852,8840
quynhanhhottest,21478,0.85,25350,2690
thuanthien262,21478,0.75,27945,2690
phuongncn2678,21478,0.75,24562,2690
minosan,21478,0.78,19717,2690
quynhanhhottest,21478,0.83,25350,2690
Lehonghieu9313,21478,0.78,1269,2690
thuanthien262,21478,0.85,27945,2690
na_kun91,21478,0.63,20346,2690
anhphitsm,21478,0.78,2869,2690
hunggiapham.co,21478,0.76,14764,2690
doll_sagittarius,272706,0.68,6297,4109
minosan,272706,0.7,19717,4109
hanahana0207,272706,0.78,13011,4109
June2696,272706,0.85,1126,4109
naixinh19,272706,0.22,20363,4109
thctrmoan,272706,0.75,27522,4109
muathuyeuthuong_1510,272706,0.81,20097,4109
hng6414,272706,0.84,13722,4109
lvitthun,272706,0.86,18571,4109
chaunguyenbach,272706,0.79,4726,4109
0797131423,272706,0.76,141,4109
foodee_ys09qe3a,653066,0.41,12064,6257
AisocorimTran,653066,0.59,469,6257
Vokinhluan93,653066,0.92,2306,6257
tranthinhung7070,653066,0.81,29624,6257
thanhh9047,653066,0.61,27042,6257
thucnhi.312,653066,0.82,27959,6257
thanhchung304qb,653066,0.45,27013,6257
lngchongtrn,653066,0.52,18063,6257
clover_dt9392,653066,0.65,5116,6257
hoahongden96,653066,0.9,13865,6257
brad.freedom,653066,0.73,4173,6257
tuanangry,653066,0.8,30250,6257
trangnguyen24995,765087,0.92,29327,9176
trang76538,765087,0.76,29243,9176
tuanpn14-031,765087,0.94,30314,9176
sukidesu3194,765087,0.21,26424,9176
sansasukeii,765087,0.67,25871,9176
PhuongAnh21593,765087,0.38,1744,9176
trangho0401,765087,0.94,29282,9176
myduyen02051999,765087,1.0,20179,9176
foodee_gl6p4k1q,765087,0.98,9921,9176
huynhnhatnamanh,765087,0.97,15199,9176
foodee_h6q3r4cu,765087,0.95,10000,9176
foodee_6lcp5i51,765087,0.96,8207,9176
ainhi1206,765087,0.96,2495,9176
foodee_es9kit4s,765087,0.98,9647,9176
key2205,765087,0.91,16025,9176
foodee_ei9qc9qh,765087,0.98,9612,9176
foodee_ebzof87w,765087,1.0,9585,9176
gavailinpepe,765087,0.96,12432,9176
